"","larval5thinstar_proleg","larval5thinstar_proleg","larval5thinstar_proleg","larval5thinstar_proleg","larval5thinstar_forewing","larval5thinstar_forewing","larval5thinstar_forewing","larval5thinstar_forewing","embryo3hrs_embryo","Earlypupa(3-6hafterpupation)_forewing","Earlypupa(3-6hafterpupation)_forewing","Earlypupa(3-6hafterpupation)_forewing","Earlypupa(3-6hafterpupation)_forewing","Earlypupa(3-6hafterpupation)_antenna","Earlypupa(3-6hafterpupation)_antenna","Earlypupa(3-6hafterpupation)_antenna","Earlypupa(3-6hafterpupation)_T1-leg","Earlypupa(3-6hafterpupation)_T1-leg","embryo3hrs_embryo","Earlypupa(3-6hafterpupation)_T1-leg","Earlypupa(3-6hafterpupation)_T1-leg","Earlypupa(3-6hafterpupation)_eye","Earlypupa(3-6hafterpupation)_eye","Earlypupa(3-6hafterpupation)_eye","Earlypupa(3-6hafterpupation)_eye","larval5thinstar_T1-leg","larval5thinstar_T1-leg","larval5thinstar_T1-leg","larval5thinstar_T1-leg","embryo12hrs_embryo","embryo12hrs_embryo","larval5thinstar_horn","larval5thinstar_horn","larval5thinstar_horn","larval5thinstar_horn","embryo12hrs_embryo","embryo12hrs_embryo","embryo24hrs_embryo","embryo24hrs_embryo","embryo24hrs_embryo","embryo24hrs_embryo","embryo3hrs_embryo","embryo3hrs_embryo"
"SREBP",8.81374707679265,8.85488271372,8.71894208222662,8.57481955226814,9.37273183593625,9.50464953136436,9.33518166086517,9.38783703488902,7.93484820621919,7.56947907084889,7.43822715389996,6.66995840851419,7.64015381225293,8.01417138195425,8.2897802217441,7.91153314933281,6.31590041978326,6.24817416336302,8.04623119291522,7.70156284627517,6.65841532547973,5.38844186714096,6.85457869533947,6.65999756984217,6.25716664116398,7.66913087806997,7.34117467760436,7.0519610153796,6.98210053196292,7.48959087671163,7.81578113265592,9.30929065559987,9.22108998961575,9.29220887186989,9.35573006637013,8.1282958588852,7.46754852827425,7.52161168604964,8.37045870593054,8.2700415576877,8.27468122439878,7.93440453912075,8.02442497244351
"Ssrp",12.6334158467907,12.7121431228382,12.883979120038,12.9645098487725,13.2946115122397,13.3716312528586,13.2949041271984,13.4197403610558,12.5076768719206,11.4887112315359,11.4487077921666,11.5525034683482,11.3211281881824,12.3029371695907,12.5717450730257,12.2145155825215,12.9457180859802,13.0090376416745,12.6476143893594,13.1874110021142,12.9844655321799,12.4772388753096,12.6532276273686,12.5194178849913,12.6618076773434,12.7538028182616,12.7257685141426,12.7288191796789,12.705443484964,12.5244918154733,12.6908411598473,11.8222447218981,11.7878418763757,11.8362205483824,11.8446385553885,13.0855172282337,12.7760968771808,12.9282232728257,13.3545114233753,13.5145739619792,13.3402660913446,12.7049256073283,12.6708049211993
"Stat92E",7.26619845139217,7.2387010549156,7.0495867992056,6.54071739713388,8.71849720544042,9.0235527816311,8.98493403893488,8.37083407413416,7.06114213798191,5.86450017435892,6.53502028264427,7.20253930110055,5.85804186673482,7.04120909797081,7.03666824755563,7.55438091545413,6.95888471619578,7.20833347771364,7.22903081642444,6.78865002932073,5.41626834624715,6.33052554010825,5.82068539519756,5.71872524335558,6.7963178991362,5.43722222656951,5.92064529001743,6.03352824221364,6.2522546147986,7.43875492285032,7.91828925312327,8.09777286049851,7.8233398305169,8.07226551867896,8.01652014623633,8.20547771035652,7.60882638625171,8.05799375854455,8.3057591391956,8.17066507614562,8.14431251148263,7.10026104711713,7.03793630089192
"stc",4.77489308335036,3.77328586262907,4.48572452122003,4.33731149744275,5.7899907444327,5.73813397350877,5.83968117619219,6.07027556983156,5.24904184371679,3.77328586262907,6.24496713179507,3.77328586262907,3.77328586262907,5.02107156743932,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,5.25888162024145,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,5.07815509976021,5.35441279424238,4.61883262553791,4.50961892063631,4.53990180563691,4.84406262162769,5.28205305898971,5.06426807224123,5.51383464490342,5.30692008024143,5.23727751798446,4.97573272563752,5.07093698854092,5.08096905981037
"Su(H)",5.39347870344351,5.36321419366409,5.09430411499414,5.44212502604106,6.2078334488756,6.13287833203718,5.8806426785825,5.57849055380508,6.53595996402211,4.75375613386996,5.31193087074135,4.6431539799107,5.02044804835286,5.91768001170505,6.77089694767824,4.57439547145787,3.77328586262907,3.77328586262907,6.61926237150015,3.77328586262907,5.65143377262925,3.77328586262907,4.86653163074707,4.4349470006641,3.77328586262907,4.61866673401611,3.77328586262907,4.50804101388768,4.52431844905997,5.42197928695397,5.88372257180793,7.90096406872012,7.34620946632037,7.56555358760083,7.7613746657106,6.06080166641994,5.79097415064763,6.49533306265114,6.29248488705988,6.27692881494347,5.99484742001573,6.69165897605362,6.90674348174542
"sug",6.99424756269412,7.1043209934948,7.30814601203638,7.71178672019655,5.0264772938188,4.80088403163811,5.04449824070478,5.11160170624956,6.55448992318364,8.03645980557817,8.2016170291546,8.55240366511715,8.05365074595685,6.16278683355354,5.83740654448038,5.89829086613828,8.66561297487774,8.87614811602115,6.38161049264572,8.71874477853729,8.6165721487018,6.48863645090988,7.88637152261581,7.10040914585193,7.61612845127271,6.71634914763382,6.58150198023994,6.53130947189706,6.11327790952602,8.04738886740378,7.16093154342909,6.65367700545836,6.75913740625863,6.67879541535043,6.55110549743971,7.55312115786093,7.22676984032518,8.38093816139429,8.31225272626001,8.5564223972669,8.59685908067288,6.38817982560615,6.93533261488283
"Taf1",9.06982662735593,9.68846665630981,8.93740230137584,10.0939958304407,8.28947222321468,8.15624028075878,7.99874547436281,8.61559625107311,8.5822824010748,11.0926165229157,10.6748547803976,10.8590564977488,10.8983962396095,10.6406898276115,10.3619654331276,10.9268729222583,11.7433658428811,11.7764213103223,8.61087223684182,11.8384730899691,11.7174626248921,11.1399176212221,11.4699272143978,11.4447952078212,11.1459589226597,10.9233036758352,10.9498697022468,10.5257740618193,10.5522173367658,9.2500021878084,8.52207450503265,8.98805055467362,9.05651868505316,8.89659176855555,8.85764645144171,8.75502619975661,8.73792183395063,9.68422608114965,8.43972176280058,8.83659031237484,8.8167579498763,8.67511475739131,8.92647942571886
"tap",6.6688614893219,7.16138395451035,6.70823662775348,7.3836951479894,6.35358724940407,6.14692967848454,6.28289599181882,6.37644131719833,4.96970732735676,6.95513313256609,6.86487732052441,6.94027492397107,6.74008763279183,6.79042158229649,6.45374169663352,6.86932755027467,7.57495902240805,6.43863116080207,5.15313696201937,8.1578136696866,7.12628596495772,7.67976917311526,7.09551955227538,7.24360041698922,6.96873643655643,6.9903282392879,7.14875509635886,7.07736809560115,7.01894513159067,6.6016699438965,6.51415405264892,6.1871639279433,6.4098961616985,6.09174946795806,6.42629922106153,6.70533452176771,6.54767506262271,6.85741494511031,7.48876699536116,7.53733032116752,7.50155905489273,5.31518702434469,4.97224364758389
"Tbp",7.72260398658939,7.63881118046308,7.91513736448237,8.23006320937985,8.07678557143457,8.0551254477984,8.20303318877574,8.20569470808049,8.23511018651971,9.00297587654594,8.59848568118694,8.99964189072786,9.2287042405,8.2229064876978,7.43501416258106,8.05941654451821,9.51826404861992,9.13120622264858,8.34269160579323,9.17533481079102,9.27968161569074,8.79680813272406,8.77160183011556,8.75862044748629,8.91926460271316,8.66580509484404,8.70934217737744,8.37355043352173,8.60323019044567,8.5821067707289,8.3648359037418,7.73526270368128,7.69057048440509,7.59303141306864,7.58226592154628,8.37139577496043,8.39398567168808,8.1951095119495,7.86693651111196,8.1212290093046,8.12188796155975,8.20488842432358,8.36413074401214
"TFAM",6.74955179578892,6.73294780575421,7.62850992151123,6.54255708591056,8.52117680961917,8.60700863492504,8.60585376839228,8.76601805431203,8.73657433320319,7.92943585220441,7.59530850441908,7.77252587973543,7.35056445407131,7.44001043771188,7.52434703071723,5.84944190979822,8.72838650900658,8.68971898321034,8.70184139766056,8.48124811884177,8.78297179975082,8.99231938181855,8.50982701115338,8.6962236494479,8.47474347244981,8.76625895800165,8.77518550924542,8.7321579543157,8.73893144065518,8.69430786220536,8.5914386010235,8.09679394449327,8.0885221297831,8.12924437742225,8.16972865502455,8.45397331493594,8.8311641486953,8.54928563698234,8.08076594218223,8.44168366539075,8.38166766539848,8.32310660099312,8.07978939385958
"TfAP-2",4.99990713474121,4.53852690354358,4.82716155082865,4.24766459247318,6.21093868711998,6.38968637380914,6.46255309889056,6.35752608803117,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,7.27806291040741,7.10189991202127,7.39703477921952,5.23591930283808,4.6601766350679,4.26687103482893,6.11277993730103,4.54083878997037,3.77328586262907,5.11859137341255,3.77328586262907,3.77328586262907,5.57758105048983,5.0180544660218,5.94164952384036,6.3266845531197,4.64124834684493,4.66606622046804,5.78263707927476,6.1035264869134,5.89866783749352,5.77476177039532,5.07622270777125,4.6890041090442,5.44576720139613,5.67429432680677,5.57040501797553,5.59631993728397,3.96833028671026,3.77328586262907
"tgo",10.762675284425,10.7608785654573,10.6133831472705,10.7723409215099,10.7462339830702,10.8545937831625,10.8130996605911,10.7494819641123,9.89472780767361,10.431590137792,10.0050379376415,10.3633571814281,10.310449941322,10.5778004010618,10.6101528318293,10.5832586167705,10.7316643050149,10.3478856323198,9.8599054861907,10.3415040670095,10.4068010985016,10.3021523054066,10.7738419198237,10.5561328203356,10.3543017087232,10.9270871899659,10.8036941933656,10.7180882573447,10.7770320523413,10.1746820270826,10.1517362052826,10.976586222596,10.977136406947,11.0272649033202,11.0475307624576,10.3604105432434,10.0668097267946,10.2111540906569,10.2845673093575,10.2850819079447,10.2885446742158,10.0052748347176,10.2628183424674
"tin",3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.96702893857873,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,4.453225733156,3.77328586262907,3.77328586262907,3.77328586262907,4.09383888566735,3.77328586262907,4.82382163023891,4.71587330821783,5.70913323601708,6.23583057030079,6.12585734813673,6.19530826221809,4.39730929076064,3.77328586262907
"tio",9.7632235782196,9.52814025546152,9.5302045651707,9.59050613463268,7.87703998592457,8.05958449470874,7.95561962694421,7.80370574858893,6.92721595115045,3.77328586262907,4.68641556510401,3.77328586262907,6.08489453518481,7.13080015447579,7.97675684014045,7.48533624263352,6.22021953211296,5.23797190447394,7.20881034905926,5.96889724097395,4.82251061610312,6.13549396627056,6.74770241258652,6.57331052806105,5.97968215726586,7.01724012063018,7.26844625744347,6.86317853980026,6.41513305832122,7.84996134064172,8.03919523030813,10.1674592978665,9.96521716099104,10.013885324621,10.1567749012714,8.68335024849774,7.88211023282918,9.30148849345146,10.1841838715463,9.94991300067649,10.0634502459121,7.35835252427067,6.72327756554127
"tll",3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,4.13955582131918,4.0461534236548,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,5.29891852040038,5.49032042481607,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,6.14468571435002,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,5.55066461324201,5.81168493690535,3.77328586262907,3.77328586262907,4.09295355428268,3.77328586262907,5.55127068929431,5.90744057821391,4.85063362885053,4.95933809309952,5.29999712687463,5.11134665154647,4.2955611916357,4.0462872119392
"toe",4.14161274047836,3.77328586262907,4.28081521509285,4.02713679598095,5.41125733187345,5.5676467731067,5.40627218118585,5.58109114347415,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,8.23638479649545,8.08784223806891,8.2231168470058,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,5.3007710918733,3.77328586262907,3.77328586262907,3.77328586262907,4.3228977478544,3.77328586262907,5.06621327769555,3.77328586262907,4.75046163335482,4.51209463964214,4.15984143766271,4.3353442253792,4.1835859758686,3.77328586262907,4.82200767342031,4.07658163982499,5.57960046432873,6.6608775453412,6.97214532510565,5.9387899392899,4.24439001726848,3.77328586262907
"toy",3.77328586262907,4.13239696513234,3.77328586262907,4.15456515517151,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,4.19471414320021,3.77328586262907,5.06626081377872,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,6.03167412250614,6.00983574040067,4.72812644556713,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,4.76343968264783,5.01954462749968,4.28138202504397,4.67525649583745,4.6841230921531,4.20910864177162,5.22759482930279,5.36089923643248,4.69487204818611,5.20834480726034,4.73213544347279,4.89969670780189,3.77328586262907,3.77328586262907
"trem",6.77660677086661,6.09224307151624,6.70700298802165,6.61583106579983,6.17644939674574,5.95994670236474,6.06914202720816,6.15090031317025,7.18955106400924,6.34989556677046,6.31291932138205,6.83743324387267,6.66880895576877,5.67976206770568,6.65924769146191,5.36311853461227,5.01489659007362,4.67882953119737,7.24242321812753,4.99409892669611,5.83328684836065,6.2869714392209,6.32566702265408,6.56909769967231,5.55295630515097,5.87632293876426,5.98910119242815,6.18211167034817,5.69384086985902,5.95342059459727,6.14031086340633,6.31947735885396,6.90604936110829,6.55329885050936,6.64018242767904,5.93075845079902,5.87888056295998,6.32737782238194,6.44474160284064,6.43111903985924,6.64234362035591,7.20194642065467,6.91689295210134
"Trf2",8.316591569655,8.45334393706088,8.29465584652207,8.58766120453705,6.9773528789511,7.00590046134164,6.95306544376009,6.81376573322303,9.48969335743642,8.27883115213095,8.25504553352129,8.37167248441656,8.36752993849874,7.82668879606383,8.38867068122936,7.97974169288905,8.07436395341154,8.77572055857424,9.32921506080632,8.47321021119407,8.63944752992165,9.07519193691277,8.76681443569782,8.46251928389599,9.03642757443343,7.8897902084709,7.82042098333596,8.21984065145946,8.1840566894909,8.26741837920326,8.72267395552393,8.14726680727557,8.4523828009242,8.40194206988653,8.16253347824913,8.68091973144764,8.87800617986142,7.93952158438345,7.47014625834597,7.6420398931008,7.65142220511045,9.40207078030392,9.69431541665605
"tup",3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,4.97300830301709,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,5.02329489962959,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,5.40467656542529,6.01236839094129,8.48717842817168,8.25671999111366,8.52911790706939,8.50250093095891,6.21364515997457,5.97069276105502,6.61444998318929,7.22574090745552,7.00221758420837,7.05791200513002,5.07221085421857,5.02410343151057
"twi",6.22322111094111,6.91271663350641,6.41685164901732,6.48561935986879,5.11968576348464,5.02881876928427,5.25847745162572,4.67976434103002,7.10077983756005,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,8.99687957483522,8.99701523071135,8.40537448903289,10.6067824549064,10.2050087205375,7.06544241915589,10.6818436232564,10.7315064589609,6.16279298887163,7.85698415492553,5.3016444872309,5.39804562650935,9.79034844866207,9.74900906385258,9.6776497244998,9.75323225378502,10.2639285249691,9.66742604735317,5.18854171023384,5.62620358835944,5.37228419488382,6.09374632407069,10.1582708031295,10.2270916071223,7.8565350676115,8.39723949901435,8.51052104528435,8.35375275507236,7.16985956395272,7.15718554485013
"tx",6.46674865240368,6.68460165277864,6.25370785036454,7.16854246992404,10.0841329652179,10.1493916149363,10.118960537961,10.2490516107828,4.03978933395334,7.89772343161148,8.09617904850343,8.58802238258969,8.79887007333229,6.3241382966925,4.56211592068636,5.62134295759492,7.94601876591784,8.7133884427687,4.29332537274178,7.91212257397787,8.79323762129881,7.0014778582253,6.17065162372699,7.3510252556212,7.01257025078152,7.73036428137865,7.80939668231343,7.41574922990586,7.63867455485858,5.08430999378005,4.56638338502966,7.32239358595129,7.35567267735361,6.87031835348969,7.16878391805277,5.0659421807504,5.10530670537188,4.96739166315643,5.12636167184326,5.29602357856343,5.03342865662257,4.04705658824115,3.95958138595916
"Ubx",5.01339164876558,3.77328586262907,4.11081062970971,4.64380203159086,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,4.35501464719534,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,5.8339357964576,4.61901068773228,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,5.94862087846436,5.78888512552875,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,6.08520703325274,6.26475727632803,5.27823912884084,5.15734288462801,5.23867291402909,5.42066153853048,4.82125744200839,4.8718815415252
"unpg",6.06218889225477,5.97130900278262,6.1103820546814,6.48089037467635,7.07541550329139,7.05052723613309,7.08945304538123,7.06556554749118,3.96466520200428,8.14345933183217,8.57596964912245,8.43608639478816,8.02852970601971,7.4581120249249,6.83800190969685,8.00220328423248,8.7393950165763,8.60474715615821,4.34400937778524,8.2618297342611,8.69312214410148,3.77328586262907,6.21933030690752,5.4479953800891,5.49689513182921,7.00605335064688,7.17489256646532,7.03452565253424,7.1835578659961,6.65811340489805,6.00238028742215,5.53637674275897,5.67611032620833,5.69269029546225,5.60530130623695,6.40659430872589,6.64924341859057,5.65580157903231,5.92721693273136,5.90175851264337,6.15284401137801,4.50158924954101,4.19970499483246
